"alpha","phi","tau","Aff","Apt","AptNet","AptNet_market","E_apt","Erent","Tax","PV","Density","Q1","Q2","Q3","Q4","Q5","Erent_chg","Erent_chg_perc","AptNet_chg","Aff_chg","Density_chg","Tax_chg","PV_chg"
0.6,0.4,22.5,199540.246178639,332567.076964398,237388.325153083,37848.0789744441,4065973.07428246,2700.39914642073,378241.254869135,1507663.50620951,62.1718194878588,858060.862578903,831221.344324568,774941.067029421,781791.125450042,819955.811309837,-13.77660231766,-0.00507579596644159,111173.748701864,199091.590522686,0.0281110973147916,-0.0583693418817175,-0.0318968458741496
0.6,0.4,25,206460.423506877,344100.705844795,244088.421874333,37627.9983674562,4072673.17100371,2701.11775469913,376648.052440546,1505131.74500167,62.2742690605182,862780.084404363,832945.04240566,772602.347917597,780000.119399239,824342.704218025,-13.0579940392604,-0.00481103482165079,117873.845423114,206011.767850924,0.0298052658855998,-0.0623356153435242,-0.0335225441819673
0.6,0.4,27.5,212624.619405137,354374.365675229,250007.93181654,37383.3124114025,4078592.68094592,2701.75932645725,375205.913260414,1502921.32382705,62.3647828678799,866213.843108839,834712.401660933,770669.006804993,778824.798188253,828169.750696645,-12.4164222811401,-0.00457465670265145,123793.355365321,212175.963749184,0.0313020573672607,-0.0659258172260653,-0.0349419031452126
0.6,0.4,30,218097.422532425,363495.704220708,255224.401735882,37126.9792034569,4083809.15086526,2702.33179561691,373906.751460411,1500994.54132674,62.4445466588013,869242.39813652,835887.247167011,769983.643890092,777704.166518559,830988.806607557,-11.8439531214804,-0.00436373846718863,129009.825284663,217648.766876472,0.0326210800255278,-0.0691600772783225,-0.0361791316170711
0.6,0.4,5,126162.129489009,210270.215815015,162381.49616755,36219.3666785409,3990966.24529693,2692.40454871906,393500.71293624,1538064.52104153,61.0249080482477,814075.659019366,809376.628125515,793270.492547045,792982.12406217,781258.599343889,-21.7712000193301,-0.0080212933998286,36166.919716331,125713.473833056,0.00914507077069593,-0.0203809591834109,-0.0123757005878914
0.6,0.4,7.5,139327.403706651,232212.339511085,176431.381379187,37103.9776725356,4005016.13050857,2693.91416824596,390974.891443887,1532071.85141044,61.2397414746489,822313.163508061,814566.614328707,787555.874652283,793436.041067878,787141.66700469,-20.2615804924303,-0.0074650952510531,50216.804927968,138878.748050698,0.0126976872386821,-0.0266689854722315,-0.0162237226084537
0.6,0.45,0,100854.810480535,168091.350800891,134820.427645,33965.6171644653,3963405.17677438,2690.35223187004,398247.484904966,1549957.60856021,60.603478357059,796997.783243984,799739.533671231,800818.992714743,797526.979516878,768319.208656519,-23.82351686835,-0.00877744076794718,8605.85119378098,100406.154824582,0.00217605255925912,-0.00856388223765214,-0.00473889337480426
0.6,0.45,10,156492.235018337,260820.391697228,195207.05611528,38714.8210969431,4023791.80524466,2697.2654100395,387917.114439556,1523933.60862272,61.5268358156907,833135.023483605,821395.27315622,782288.94160085,788431.249090705,798538.531328949,-16.9103386988904,-0.00623037719895281,68992.479664061,156043.579362384,0.0174452542301708,-0.0342813136778455,-0.0214494632855905
0.6,0.45,12.5,168348.222397206,280580.37066201,207453.470092792,39105.2476955857,4036038.21922217,2698.60264581226,385510.715114983,1518939.99428808,61.7140927958216,839316.812804978,826011.398368519,779326.098979193,785339.300449571,806041.800678003,-15.5731029261301,-0.0057376914274504,81238.893641573,167899.566741253,0.0205418497763223,-0.0402720387786204,-0.0246559704192727
0.6,0.45,15,179210.403088803,298684.005148006,218510.227734051,39299.8246452481,4047094.97686343,2699.80354810945,383240.78872979,1514519.77175116,61.8831590261273,845189.903178657,828660.118345387,778508.214441171,782887.280393786,811846.636385405,-14.3722006289404,-0.00529523581353231,92295.651282832,178761.74743285,0.0233376319971148,-0.0459230148380902,-0.0274942903509455
0.6,0.45,17.5,189038.424863572,315064.041439287,228389.574564512,39351.1497009397,4056974.32369389,2700.80138747897,381105.046846027,1510557.78750694,62.0342217500017,852627.049222161,829411.792375701,777654.486660097,780491.969563704,816786.187896633,-13.3743612594203,-0.00492759588823122,102174.998113293,188589.769207619,0.0258356972634239,-0.051239938916809,-0.0300383656221376
0.6,0.45,2.5,115645.538530399,192742.564217332,151391.293779671,35745.7552492716,3979976.04290905,2692.3100251251,395647.896849514,1542575.04253681,60.8568594983652,806254.56972689,806042.612434766,797097.679481914,793596.781693474,776981.686791426,-21.8657236132904,-0.00805611929273709,25176.717328452,115196.882874446,0.00636611753360117,-0.0150355502008378,-0.00947939775350659
0.6,0.45,20,197930.222115063,329883.703525105,237230.864992685,39300.6428776225,4065815.61412206,2701.74292612871,379145.834647014,1507120.19693657,62.1694118022962,857694.560632587,832144.343491207,774785.084262412,780133.493027806,821055.282739575,-12.43282260968,-0.00458069917375803,111016.288541466,197481.56645911,0.0280712823589782,-0.0561173927867955,-0.0322457164401828
0.6,0.45,22.5,205907.751212545,343179.585354241,245084.188455348,39176.4372428037,4073668.93758473,2702.57889426737,377352.245791121,1504109.35781269,62.2894950885798,862990.835615956,833829.6371026,772881.297193186,777640.750514691,826323.556858976,-11.5968544710204,-0.00427269843392086,118869.612004129,205459.095556592,0.030057052765043,-0.0605825277582636,-0.0341790409787079
0.6,0.45,25,213032.415847782,355054.026412969,252036.077372653,39003.6615248717,4080620.82650203,2703.3195901187,375721.171178558,1501478.16857368,62.3957947553435,867001.47211871,835675.198970227,771148.146528337,776416.743279663,830376.396413256,-10.8561586196902,-0.00399979943256668,125821.500921434,212583.760191829,0.031814888838378,-0.0646430839273654,-0.0358685841631761
0.6,0.45,27.5,219369.678970148,365616.131616913,258168.150625723,38798.4716555753,4086752.8997551,2703.97799220915,374246.415977473,1499186.10568249,62.4895588173309,870180.58498271,837947.927449709,769445.226005274,775324.691484056,833851.592885417,-10.19775652924,-0.00375722041359339,131953.574174504,218921.023314195,0.0333654285113787,-0.0683144833125052,-0.0373403670280374
0.6,0.45,30,224990.462873259,374984.104788765,263569.640532724,38579.1776594645,4092154.3896621,2704.56293282404,372918.770939231,1497188.10241958,62.5721517045262,873147.692791842,839244.081636291,767859.839866174,774816.807085538,837083.084691887,-9.61281591434999,-0.00354170724530944,137355.064081505,224541.807217306,0.0347312348298077,-0.0716196523151299,-0.0386233278829035
0.6,0.45,5,129997.764157715,216662.940262858,167089.65301948,37091.8888617652,3995674.40214886,2694.10729441069,393022.755531752,1535737.25440502,61.0968993459201,816410.14086069,811145.897853266,791615.703437201,792671.205651382,783828.714052823,-20.0684543277002,-0.0073939406234208,40875.076568261,129549.108501762,0.0103355627436958,-0.0215708329466423,-0.0138700885345504
0.6,0.45,7.5,143654.876424056,239424.794040093,181715.688111431,38060.8116873746,4010300.43724081,2695.72512345436,390422.245226902,1529490.57654727,61.3205425420129,825396.056058476,816353.973731996,786569.699111164,790851.082146657,791126.861166974,-18.4506252840301,-0.00679787419536348,55501.111660212,143206.220768103,0.0140338629323666,-0.0280447968473979,-0.0178812146989689
0.6,0.5,0,103519.757302061,172532.928836768,138162.58844314,34642.8311410799,3966747.33757252,2691.76218629988,397932.560479977,1548277.79981168,60.6545825365617,799216.95094444,800616.24952045,800214.303366427,795703.73700336,770993.419066073,-22.4135624385103,-0.00825796282680979,11948.011991921,103071.101646108,0.00302114241666884,-0.00934788580612211,-0.00581753469037782
0.6,0.5,10,161048.376185708,268413.960309514,200805.457867547,39757.0816818384,4029390.20699693,2699.18341024531,387324.073078964,1521264.69618933,61.6124396347037,835605.625887711,823847.384102895,781160.436262118,785808.224504118,802965.75201773,-14.9923384930803,-0.00552371691481257,74590.881416328,160599.720529755,0.0188608511521329,-0.0357576886620042,-0.0231632293442693
0.6,0.5,12.5,173290.425714273,288817.376190455,213523.185644649,40232.7599303763,4042107.93477403,2700.59485704598,384857.384816425,1516083.35085029,61.8069033611496,842115.604790652,828115.818025334,779150.79968755,782111.626254981,810611.283355926,-13.5808916924102,-0.00500368913056681,87308.60919343,172841.77005832,0.02207662184746,-0.0418985029230793,-0.0264902825923453
0.6,0.5,15,184445.241139463,307408.735232439,224943.362914936,40498.1217754727,4053528.11204431,2701.76839963907,382514.796881448,1511434.05932731,61.9815265538752,849437.602205786,830254.533987696,778111.738317039,778736.259009021,816985.159995068,-12.4073490993201,-0.00457131381602216,98728.786463717,183996.58548351,0.0249642973854871,-0.0477303697290296,-0.029475692645258
0.6,0.5,17.5,194580.187290701,324300.312151168,235192.890206005,40612.702915304,4063777.63933538,2702.86998768287,380343.424171844,1507387.71014488,62.1382496184245,856368.747551367,831955.452283952,775715.589385935,778295.535725916,821439.479389689,-11.3057610555202,-0.0041654491463109,108978.313754786,194131.531634748,0.0275559654948592,-0.0531359966595767,-0.032073940457234
0.6,0.5,2.5,118825.805018919,198043.008364865,155351.98220196,36526.1771830411,3983936.73133134,2693.86431309424,395256.895752298,1540594.39279127,60.9174214354808,809691.595062171,806418.530468747,796488.293023505,791772.161213038,779563.441490584,-20.3114356441502,-0.00748346368270048,29137.405750741,118377.149362966,0.00736760663487468,-0.0160089464545696,-0.0107512155417455
0.6,0.5,20,203715.158567108,339525.264278513,244335.587766561,40620.4291994534,4072920.33689594,2703.84385126768,378340.311915115,1503832.64150843,62.2780484149198,862338.760606934,834153.761313223,773553.879175616,776039.99074856,826831.098269932,-10.3318974707104,-0.00380664276272935,118121.011315342,203266.502911155,0.0298677635932909,-0.0581227396134649,-0.0343567264674453
0.6,0.5,22.5,211902.332740047,353170.554566746,252454.468848014,40552.1361079666,4081039.21797739,2704.70273211642,376507.945756756,1500718.46976638,62.4021922790865,866741.130232586,836964.754538909,771444.143003719,773675.025578524,832211.307467417,-9.47301662197015,-0.0034902001561149,126239.892396795,211453.677084094,0.0319206821899269,-0.0626844105824507,-0.0363564031018874
0.6,0.5,25,219207.973770863,365346.622951439,259640.266567754,40432.2927968907,4088225.01569713,2705.45919869906,374842.319371393,1497995.63731146,62.5120685892701,870391.179180331,839238.125013384,769391.325835433,772927.445647422,836274.074089085,-8.71655003933029,-0.00321149064992643,133425.690116535,218759.31811491,0.0337376638186184,-0.0668309833035335,-0.0381047923657435
0.6,0.5,27.5,225764.933786283,376274.889643806,266046.494240123,40281.5604538396,4094631.2433695,2706.24011109785,373357.956562523,1495709.71043553,62.6100246807563,873953.69735175,840383.698780095,767668.570287788,773833.098341819,838789.30500661,-7.93563764054034,-0.00292377442552461,139831.917788904,225316.27813033,0.0353575254462197,-0.0705263008042282,-0.0395726351632737
0.6,0.5,30,231531.013993292,385885.023322153,271639.773183373,40108.7591900808,4100224.52231275,2706.85329543793,372007.628849607,1493658.35218857,62.6955501681247,878516.288887069,840281.722695349,766300.775758436,773249.373084946,841873.481735494,-7.32245330046044,-0.00269785525269106,145425.196732154,231082.358337339,0.0367718270283679,-0.0738879382687303,-0.0408898564006021
0.6,0.5,5,133665.689019415,222776.148365692,171629.575657556,37963.8866381409,4000214.32478694,2695.79848627618,392558.156773067,1533494.76707036,61.1663182145616,818395.834476212,813957.441194728,789422.848871715,792098.410359066,786337.050127082,-18.3772624622102,-0.00677084469226152,45414.999206337,133217.033363462,0.0114835154624882,-0.0227274503945536,-0.0153100378686227
0.6,0.5,7.5,147810.943633494,246351.57272249,186832.860416813,39021.9167833189,4015417.60954619,2697.60460416653,389906.657798402,1527077.9699246,61.3987879969252,828054.662801331,818219.373329116,785895.639025312,788434.058025704,794811.113401824,-16.5711445718603,-0.00610540587858499,60618.283965594,147362.287977541,0.0153277774610461,-0.0293283504613049,-0.0194304012856654
0.6,0.55,0,106076.687389327,176794.478982211,141394.372466715,35317.6850773885,3969979.12159609,2693.16414616133,397626.627679632,1546660.12573568,60.7039989712667,800850.581692398,801805.917581938,799865.746833104,793914.179565582,773540.019318355,-21.0116025770603,-0.00774143037230623,15179.796015496,105628.031733374,0.00383832269751716,-0.0101095047475263,-0.00685627799674104
0.6,0.55,10,165366.602732687,275611.004554478,206177.6759195,40811.0731868133,4034762.42504888,2701.07537408888,386755.29616768,1518712.62111462,61.6945849329813,838414.409833898,825724.777920768,780283.810583557,783258.565555228,807078.079233459,-13.1003746495103,-0.0048266493632918,79963.099468281,164917.947076734,0.0202192558674386,-0.0371736573602895,-0.0248019716227796
0.6,0.55,12.5,177911.82466102,296519.707768366,219278.102134015,41366.277472995,4047862.85126339,2702.47271057443,384215.906362527,1513295.03731972,61.8949004094842,845363.742914156,829285.77909841,779392.884036824,779072.960884951,814744.684234503,-11.7030381639602,-0.00431182032681565,93063.525682796,177463.169005067,0.023531794668024,-0.0434954619298953,-0.0282807186628071
0.6,0.55,15,189395.27898811,315658.798313517,231112.336349654,41717.0573615438,4059697.08547903,2703.75215631664,381835.268098698,1508542.14399271,62.0758548476937,853450.016739921,831524.803573362,776924.564631452,777412.636267731,820382.248424398,-10.4235924217501,-0.00384042648181315,104897.759898435,188946.623332157,0.0265241675399146,-0.0494220549343692,-0.0313326536616654
0.6,0.55,17.5,199795.697828748,332992.82971458,241710.15103113,41914.4532023822,4070294.90016051,2704.88026386715,379617.402082138,1504354.96836074,62.2379034912299,860625.628038599,833640.012338833,774957.593166485,774960.301629864,826108.535567536,-9.29548487124021,-0.00342479107167648,115495.574579911,199347.042172795,0.029203902669058,-0.0549434268363161,-0.0340213291648487
0.6,0.55,2.5,121857.08472001,203095.141200017,159153.601424829,37296.5167048194,3987738.35055421,2695.40752391718,394878.376506223,1538699.85111824,60.9755510836038,811939.661637327,807812.669914373,795491.239134136,790828.556823634,781663.514658747,-18.7682248212104,-0.00691488929187223,32939.02497361,121408.429064057,0.00832887392302162,-0.0169512691710998,-0.0119677414851865
0.6,0.55,20,209155.007322034,348591.678870057,251150.843612506,41995.8362904717,4079735.59274188,2705.87399486651,377572.942023982,1500682.07852786,62.3822588581462,866027.752328584,836720.598795851,772175.994179196,772240.555980185,832567.850335436,-8.30175387188001,-0.00305866481775874,124936.267161287,208706.351666081,0.0315910509929476,-0.0600331050384573,-0.0363797706986014
0.6,0.55,22.5,217585.373331935,362642.288886559,259577.700048362,41992.3267164268,4088162.44917774,2706.85342011869,375725.344878819,1497555.63892548,62.511111899622,869867.769242137,839509.203479832,770097.85364864,770932.752058318,837752.016730505,-7.32232861970033,-0.00269780931581309,133363.123597143,217136.717675982,0.0337218434155482,-0.064632693511003,-0.038387324789937
0.6,0.55,25,225063.130980096,375105.21830016,266990.552057786,41927.4210776897,4095575.30118716,2707.64783543596,374033.679137368,1494773.56142558,62.6244600425144,874201.819463891,841456.090587823,767353.370166645,771924.062456586,840637.095786456,-6.52791330243008,-0.00240511813041744,140775.975606567,224614.475324143,0.0355962373858012,-0.0688440911439497,-0.0401737565710227
0.6,0.55,27.5,231705.843023942,386176.405039903,273531.339822932,41825.4967989899,4102116.08895231,2708.35140942128,372506.492333755,1492351.327856,62.7244736601192,879124.165651976,841551.131726088,766581.1501595,770610.695660006,844246.0754432,-5.82433931711012,-0.00214589616012062,147316.763371713,231257.187367989,0.0372501235192475,-0.0726460188724657,-0.0417291248273224
0.6,0.55,30,237588.469930727,395980.783217879,279290.096895445,41701.6269647175,4107874.84602482,2708.97568616324,371134.785236,1490245.176694,62.8125294338899,881910.908371018,844007.741735289,765169.861181952,768658.835491961,848124.622550358,-5.20006257515024,-0.00191589014733751,153075.520444226,237139.814274774,0.0387062674594127,-0.0760608802620606,-0.0430815297735192
0.6,0.55,5,137160.13804254,228600.2300709,175997.998722783,38837.8606802428,4004582.74785216,2697.46350419492,392107.553765282,1531337.96334224,61.2331147243505,821375.793517329,815226.294317209,788215.315169718,790645.588619318,789117.017044705,-16.7122445434702,-0.00615739218480549,49783.422271564,136711.482386587,0.0125881032571125,-0.023849225455599,-0.0166949679166233
0.6,0.55,7.5,151740.160692214,252900.267820357,191727.582517823,39987.421825609,4020312.3316472,2699.40198874941,389396.767380985,1524717.7403271,61.4736320190935,830632.277793801,820959.713240231,783961.289031559,786256.754378997,798499.535001189,-14.7737599889801,-0.00544318472959882,65513.006066604,151291.505036261,0.0165654438248868,-0.0305977213803673,-0.0209459554583241
0.6,0.6,0,108519.159131512,180865.265219186,144506.718470649,35987.5593391373,3973091.46760003,2694.5552286872,397330.64663611,1545109.21503233,60.7515891078478,802433.812302702,802966.684066433,799586.74002888,792687.327556987,775414.228596035,-19.6205200511904,-0.00722890551958932,18292.14201943,108070.503475559,0.0046253021995617,-0.0108463488152063,-0.00785215110602366
0.6,0.6,10,169439.973953121,282399.956588535,211316.610644309,41876.6366911883,4039901.35977369,2702.91865418821,386211.983897632,1516281.43063754,61.7731631518316,840515.986591199,827691.79282732,780086.218798856,780699.55662093,810905.024843924,-11.2570945501802,-0.00414751865475649,85102.03419309,168991.318297168,0.0215186731833978,-0.0385262318978981,-0.0263630913019707
0.6,0.6,12.5,182280.511769061,303800.852948435,224798.774969537,42518.2632004764,4053383.52409892,2704.35088411643,383616.795931862,1510685.94785075,61.9793156942662,847864.850840578,831681.952292075,779668.884820168,774925.695976155,819239.342394058,-9.82486462196039,-0.00361983361855889,98584.198518318,181831.856113108,0.0249277372635968,-0.0449869458488236,-0.0299560711097578
0.6,0.6,15,194026.873681844,323378.122803073,236978.980454949,42952.1067731051,4065563.72958433,2705.66860888795,381189.429258949,1505793.65939699,62.1655602962174,856817.442536338,833887.779268088,775855.240310187,774551.697920312,824448.756351255,-8.50713985044013,-0.00313433640190564,110764.40400373,193578.218025891,0.0280075915071805,-0.0510298691108572,-0.0330975147166845
0.6,0.6,17.5,204656.084186843,341093.473644738,247885.105818154,43229.0216313108,4076469.85494753,2706.81912354747,378929.685442522,1501483.61307132,62.3323232444725,863944.83192141,836427.284630992,772925.837757131,771403.059513596,831766.014469021,-7.35662519092011,-0.00271044540661736,121670.529366935,204207.42853089,0.030765285252262,-0.056655495690848,-0.0358650881341774
0.6,0.6,2.5,124747.369495473,207912.282492455,162815.561644709,38068.1921492364,3991400.31077409,2696.92839730285,394512.298626406,1536877.98223769,61.0315452393945,813773.217086566,810129.737512442,793953.984816527,789454.125775144,784086.538487672,-17.2473514355402,-0.00635454481661957,36600.98519349,124298.71383952,0.00925482740849803,-0.017862619137443,-0.0131376026660137
0.6,0.6,20,214277.5539027,357129.256504501,257672.28165503,43394.72775233,4086257.03078441,2707.94605837978,376870.901751253,1497793.29539981,62.4819766037814,868744.51098856,839233.268906806,771314.662426868,769216.756683541,837744.993466439,-6.22969035861024,-0.00229524206805909,131457.705203811,213828.898246747,0.033240044407187,-0.0617808325418046,-0.0382347204578366
0.6,0.6,22.5,222842.825172863,371404.708621438,266309.826518937,43467.001346074,4094894.57564832,2708.86139154342,374975.018677175,1494510.23031258,62.6140512314994,873502.231269895,841201.955059022,768543.076364607,769627.655609849,842016.809051124,-5.3143571949704,-0.00195800039752059,140095.250067718,222394.16951691,0.0354241109432663,-0.0665006287136342,-0.0403428471406523
0.6,0.6,25,230471.374079346,384118.95679891,273946.398470418,43475.0243910716,4102531.1475998,2709.66730288138,373255.546008476,1491649.4461113,62.7308202223903,878827.35513284,842407.177801816,766688.102876078,768813.643756302,845792.011142636,-4.50844585701043,-0.00166107366448398,147731.822019199,230022.718423393,0.0373550741408388,-0.0707812516224272,-0.0421798181869938
0.6,0.6,27.5,237237.57784202,395395.963070034,280675.178177922,43437.6003359017,4109259.9273073,2710.37900040808,371705.723427077,1489163.10724088,62.8337083797159,882395.864739642,844907.801137952,764863.205979518,766860.071318095,850230.119836866,-3.79674833031004,-0.00139885868926315,154460.601726703,236788.922186067,0.0390564954149801,-0.0746395310631355,-0.043776349835313
0.6,0.6,30,243150.09072801,405250.15121335,286514.721887259,43364.6311592485,4115099.47101664,2710.89062768388,370294.492331374,1486916.34004961,62.9229994425822,885992.73793386,846821.904950733,762367.374549779,767267.338833749,852647.244166341,-3.28512105451,-0.00121035679286319,160300.14543604,242701.435072057,0.0405330668484702,-0.0781527873467833,-0.0452190473573373
0.6,0.6,5,140504.834871791,234174.724786319,180216.278116078,39711.443244287,4008801.02724546,2699.18425040939,391693.678259684,1529350.43677461,61.2976154232479,823831.325625502,816587.821884581,787127.135321152,788641.541919398,792610.467880438,-14.991498329,-0.00552340736813683,54001.701664859,140056.179215838,0.0136547261236657,-0.0248795674917951,-0.017971201460187
0.6,0.6,7.5,155461.525288147,259102.542146911,196423.682508856,40962.1572207096,4025008.43163824,2701.1619720299,388907.294270424,1522462.78450369,61.5454389581965,833311.97280625,822139.673267679,783279.304398336,784438.555237634,801836.16710821,-13.0137767084902,-0.00479474356608611,70209.106057637,155012.869632194,0.0177528871322268,-0.0318162634650699,-0.0223939110771121
0.6,0.65,0,110815.904145104,184693.173575174,147459.477453728,36643.5733086239,3976044.22658311,2695.85617704432,397027.318598793,1543569.28381418,60.796739037553,804271.93632404,804519.100595444,798775.337544136,791624.377850888,776850.800864624,-18.3195716940704,-0.00674958933760494,21244.901002509,110367.248489151,0.00537192895353611,-0.0116014832055661,-0.00884097405178563
0.6,0.65,10,173214.279034224,288690.465057039,216158.828675275,42944.5496410517,4044743.57780465,2704.59526673299,385672.055652719,1513889.31810376,61.8472043468524,843042.278695373,829271.746855979,780163.875129936,777709.370756833,814553.528921606,-9.58048200540043,-0.00352979426990074,89944.252224056,172765.623378271,0.0227430635082491,-0.0398703819133953,-0.0278991181935406
0.6,0.65,12.5,186366.232995467,310610.388325779,230051.945560106,43685.7125646384,4058636.69468948,2706.14994450409,383046.033952521,1508204.70117985,62.0596406663526,852120.748409934,832257.07839823,778456.313624282,773857.455005884,821942.302591247,-8.02580423430027,-0.00295699504279734,103837.369108887,185917.577339514,0.0262560399556171,-0.0464078563690727,-0.0315493329472761
0.6,0.65,15,198347.360935285,330578.934892141,242558.241517128,44210.8805818429,4071142.99064651,2707.50135422335,380575.538644427,1503179.40675503,62.2508714395271,860603.537385131,835005.215579279,775490.244575552,770803.356710843,829237.824003493,-6.67439451504015,-0.00245908707943565,116343.665065909,197898.705279332,0.0294183485653432,-0.0525581482605363,-0.0347761825480273
0.6,0.65,17.5,209243.074546481,348738.457577469,253821.321138173,44578.2465916913,4082406.07026755,2708.79687857196,378302.403273742,1498851.35954332,62.4230924897613,866584.718068878,838624.044974456,772190.46325785,768494.934971098,836509.084770439,-5.37887016643026,-0.0019817692973384,127606.744686954,208794.418890528,0.0322663008111606,-0.0582171130813638,-0.0375553147214898
0.6,0.65,2.5,127491.535571039,212485.892618399,166331.001894118,38839.4663230786,3994915.7510235,2698.41873316724,394159.045682569,1535131.79573997,61.0852989934439,815373.395647119,811559.839450914,792938.529697287,789017.993510006,786023.287300969,-15.7570155711501,-0.00580545146292544,40116.425442899,127042.879915086,0.0101437322453801,-0.0187420414577358,-0.0142588665615528
0.6,0.65,20,218994.333496741,364990.555827902,263814.225623891,44819.8921271497,4092398.97475327,2709.85755062852,376194.195724745,1495001.44951331,62.5758915965176,871378.104992503,841436.42477464,769763.180415119,767208.444584442,842609.984215426,-4.31819810987008,-0.0015909795494552,137599.649172672,218545.677840788,0.0347930799630336,-0.0634654905025386,-0.0400274247299914
0.6,0.65,22.5,227709.240501922,379515.400836537,272676.150093653,44966.9095917301,4101260.89922303,2710.78698447653,374271.150382282,1491641.91708256,62.7113971589951,877721.142088193,842762.410890599,767489.022536754,766478.449962257,846807.028334211,-3.38876426186016,-0.00124854267946184,146461.573642434,227260.584845969,0.0370338825272598,-0.0682529070735873,-0.0421846527382319
0.6,0.65,25,235394.159165716,392323.598609527,280433.983047909,45039.8238821925,4109018.73217729,2711.48860606345,372508.417996842,1488631.16599428,62.8300203228079,881960.461099053,845736.354476913,765197.593713316,764962.639396227,851158.829664897,-2.68714267494033,-0.000990040042981533,154219.40659669,234945.503509763,0.038995507458284,-0.0726412249390261,-0.0441179207472054
0.6,0.65,27.5,242248.58546202,403747.6424367,287314.411313247,45065.8258512267,4115899.16044263,2712.17913680585,370934.939038768,1486069.50618993,62.9352273018746,885814.743997871,847661.936137903,762945.99569439,765246.133414703,854227.490074008,-1.99661193254042,-0.000735623672663221,161099.834862028,241799.929806067,0.0407352741819291,-0.0765583968703089,-0.0457628175867022
0.6,0.65,30,248302.93311698,413838.221861633,293359.100028435,45056.1669114548,4121943.84915781,2712.78473326051,369524.208064011,1483842.80833673,63.0276551878431,889764.96238725,849434.405958729,759670.633296422,765313.653548469,857757.326565702,-1.39101547788005,-0.000512500149825068,167144.523577216,247854.277461027,0.0422637180339562,-0.0800704081041121,-0.0471926281552341
0.6,0.65,5,143649.695906588,239416.159844313,184236.593431452,40586.8975248634,4012821.34256083,2700.8071620457,391283.648649329,1527401.38178382,61.3590891008905,826125.7635667,817702.291782193,788104.837851755,785483.186349415,795402.529895041,-13.3685866926903,-0.004925468330083,58022.016980233,143201.040250635,0.0146712923219487,-0.0259003351814013,-0.0192227315770713
0.6,0.65,7.5,158960.698690898,264934.497818164,200893.751651301,41933.0529604031,4029478.50078068,2702.87633633811,388441.969031234,1520328.94966511,61.6137897137832,835184.953439564,824210.766525231,782505.85394907,781835.518860154,805738.651203909,-11.2994124002803,-0.00416311007330039,74679.175200082,158512.043034945,0.0188831768825897,-0.0329746894843818,-0.0237640923072769
0.6,0.7,0,113014.999933941,188358.333223234,150315.18655352,37300.1866195796,3978899.9356829,2697.1793109935,396747.123316325,1542137.1484681,60.84040500076,805484.206682177,805641.269633556,798493.425647427,790458.915622339,778819.444506653,-16.99643774489,-0.0062620991852832,24100.610102301,112566.344277988,0.0060940159331011,-0.012299028660578,-0.00976057895033544
0.6,0.7,10,176770.239471899,294617.065786498,220790.959392563,44020.719920664,4049375.70852194,2706.28700389533,385176.165128797,1511686.22329907,61.9180331471268,845282.904964099,831377.373182689,780188.820516904,774359.234605094,818164.599857635,-7.88874484306007,-0.00290649743176241,94576.382941344,176321.583815946,0.0239143317157982,-0.0411049001326119,-0.029313772737127
0.6,0.7,12.5,190166.173185573,316943.621975956,235029.70717612,44863.5339905469,4063614.4563055,2707.87177252006,382504.445456163,1505854.17174763,62.1357544258366,854948.567504232,833688.42896178,777541.49890578,771382.952614456,826050.2152818,-6.30397621833026,-0.0023226116515338,108815.130724901,189717.51752962,0.0275147034695447,-0.0477561395763905,-0.0330586584352418
0.6,0.7,15,202421.055505627,337368.425842712,247914.472134592,45493.4166289647,4076499.22126397,2709.36020351324,380017.729155822,1500793.32998771,62.3327722777767,863214.407034622,837189.598498528,774195.510506157,767910.65859563,833986.235447714,-4.81554522515034,-0.00177422012092943,121699.895683373,201972.399849674,0.030772710740641,-0.0539468135874888,-0.0363083337441761
0.6,0.7,17.5,213453.258529041,355755.430881736,259398.084498359,45944.8259693179,4087982.83362774,2710.59281147524,377694.284193719,1496299.71435259,62.5083654413086,868877.611260685,840718.795794739,771901.599560827,765421.164169831,841060.839267296,-3.58293726315014,-0.00132008299934727,133183.50804714,213004.602873088,0.0336764263070644,-0.0597310240103408,-0.0391937809622535
0.6,0.7,2.5,130077.895544027,216796.492573378,169680.011212237,39602.1156682096,3998264.76034162,2699.86608015779,393818.826626588,1533469.33138187,61.1365078920238,816683.944670314,813233.631760064,792143.243100564,788089.211511842,788112.025690849,-14.3096685806004,-0.00527219675706403,43465.434761018,129629.239888074,0.0109905538012709,-0.0195890159468053,-0.0153263706711037
0.6,0.7,20,223358.488039593,372264.146732655,269628.991902951,46270.5038633579,4098213.74103233,2711.67245810083,375558.274494452,1492367.79643503,62.6648037936377,875346.893159046,842563.041786696,768883.194868422,764925.505551398,846492.271346304,-2.50329063755999,-0.000922302337541536,143414.415451732,222909.83238364,0.036263386241647,-0.0650486148150872,-0.0417185499986308
0.6,0.7,22.5,232126.970605671,386878.284342786,278614.982201177,46488.0115955057,4107199.73133056,2712.49032933686,373589.03831265,1488846.89725165,62.8022064169543,880248.019109739,845897.082535692,766659.700249623,762618.398962285,851773.687824614,-1.68541940153,-0.000620969147747119,152400.405749958,231678.314949718,0.0385355597600614,-0.0699510233651595,-0.0439793950683367
